viral,prob_False,prob_True
False,0.9998911619,0.0001088224
False,0.9996932745,0.0003066995
False,0.9999086261,0.0000913559
False,0.9999089241,0.0000910957
False,0.9997113347,0.0002886366
False,0.9998952746,0.000104732
False,0.9998162985,0.0001837024
False,0.9999065399,0.0000934391
False,0.9998952746,0.0001047073
False,0.9998031855,0.000196837
False,0.9999094009,0.0000906025
False,0.9999119043,0.0000880672
False,0.9998141527,0.000185823
False,0.9996802211,0.0003197549
False,0.999830246,0.0001697656
False,0.999830246,0.0001697656
False,0.9998794198,0.0001205909
False,0.9964165688,0.0035834347
False,0.9998797178,0.0001202817
False,0.9932410717,0.0067589488
False,0.9999012351,0.0000987711
False,0.9998857975,0.000114223
False,0.9998729825,0.0001270106
False,0.9997351766,0.0002648459
False,0.9999095201,0.0000904731
False,0.9999119043,0.0000880672
False,0.9999017715,0.0000982055
False,0.9999017715,0.0000982055
False,0.9999017715,0.0000982055
False,0.9998933673,0.0001066072
False,0.9999037385,0.0000962655
False,0.9999116659,0.0000883537
False,0.999894619,0.0001053756
False,0.9999037385,0.0000962655
False,0.9998666644,0.0001333313
False,0.9998897314,0.0001102688
False,0.9998998642,0.0001001103
False,0.9997999072,0.0002001002
False,0.9923032522,0.0076967287
False,0.9998545647,0.0001454122
False,0.9999116659,0.0000883537
False,0.9999067187,0.0000932707
False,0.9997423887,0.000257582
False,0.9998898506,0.0001101343
False,0.9998953938,0.0001045846
False,0.9998911619,0.0001088332
False,0.9999103546,0.0000896442
False,0.9999042153,0.000095806
False,0.9998863339,0.0001136809
False,0.9998976588,0.0001023438
False,0.9999034405,0.0000965594
False,0.9999058247,0.0000941488
False,0.9999079108,0.000092063
False,0.9999014735,0.0000985438
False,0.99979949,0.0002005227
False,0.9999008179,0.0000992005
False,0.9999034405,0.0000965594
False,0.9998810887,0.0001189084
False,0.9998570681,0.0001429193
False,0.9999126196,0.0000873831
False,0.9984198809,0.0015801073
False,0.9999117851,0.0000882356
False,0.9934336543,0.006566362
False,0.9986153841,0.0013846195
False,0.9998776317,0.0001223869
False,0.9999141693,0.0000858185
False,0.997407794,0.0025922339
False,0.9999139905,0.0000859869
False,0.9999067783,0.0000932235
False,0.9998570681,0.0001429515
False,0.9999141693,0.0000858362
False,0.9999089241,0.0000910957
False,0.9999037385,0.0000962655
False,0.9998888373,0.0001111433
False,0.9998883009,0.0001117025
False,0.9999007583,0.0000992677
False,0.9998853207,0.0001146856
False,0.9999007583,0.0000992517
False,0.9998944998,0.0001055199
False,0.9999037385,0.0000962655
False,0.9998582006,0.0001418146
False,0.9999040365,0.0000959433
False,0.9999061227,0.0000938957
False,0.9999015331,0.000098492
False,0.9998606443,0.0001393645
False,0.9999042153,0.000095806
False,0.9998743534,0.0001256584
False,0.9998755455,0.0001244504
False,0.9996430874,0.0003568865
False,0.9998962879,0.0001037177
False,0.9998090267,0.0001909547
False,0.999884963,0.0001150468
False,0.9960092306,0.0039907619
False,0.9998984337,0.0001015427
False,0.9998964071,0.0001035773
False,0.9998587966,0.0001411859
False,0.9999117255,0.0000882516
False,0.9999068975,0.0000931085
False,0.9998978972,0.0001020935
False,0.9999044538,0.0000955358
False,0.9998642206,0.0001357851
False,0.999786377,0.0002136407
False,0.9998851418,0.0001148437
False,0.9997439981,0.0002560052
False,0.9999062419,0.0000937303
False,0.9998857379,0.0001142907
False,0.9999094009,0.0000905805
False,0.9999037385,0.0000962655
False,0.999902904,0.0000970964
False,0.9998852015,0.0001148001
False,0.9997534752,0.0002465407
False,0.9998790622,0.0001209518
False,0.9998793006,0.0001207289
False,0.999889195,0.0001107765
False,0.99979949,0.0002004943
False,0.9998819828,0.000118019
False,0.9999082088,0.0000917779
False,0.9998998046,0.0001002058
False,0.9998428226,0.0001571742
False,0.9999032021,0.0000968237
False,0.9999058843,0.0000941376
False,0.9998914599,0.0001085649
False,0.9998990297,0.0001009543
False,0.999884367,0.0001156201
False,0.9998990297,0.0001009543
False,0.9999101758,0.0000898002
False,0.999879241,0.0001207423
False,0.9999121428,0.0000878632
False,0.9999064803,0.0000935095
False,0.9998990297,0.0001009543
False,0.9998252392,0.0001747762
False,0.9998985529,0.0001014388
False,0.9999065399,0.0000934391
False,0.9999103546,0.0000896442
False,0.9994471669,0.0005528153
False,0.9999101758,0.0000898002
False,0.9999060631,0.0000939074
False,0.9999062419,0.0000937303
False,0.9997999072,0.0002001012
False,0.9895970225,0.0104029579
False,0.9998823404,0.000117689
False,0.9999016523,0.0000983754
False,0.9999016523,0.0000983754
False,0.9998621941,0.0001378091
False,0.9998561144,0.0001438739
False,0.999902606,0.0000973705
False,0.9999044538,0.0000955195
False,0.999813199,0.0001868112
False,0.9999044538,0.0000955195
False,0.9999012947,0.0000987293
False,0.9998363256,0.0001636591
False,0.9999012947,0.0000987293
False,0.9997457862,0.0002542273
False,0.9999104738,0.0000895129
False,0.9999116659,0.0000883537
False,0.9998955131,0.000104481
False,0.9998861551,0.0001138208
False,0.9857723117,0.0142277069
False,0.9999103546,0.0000896442
False,0.9999116659,0.000088327
False,0.999773562,0.0002264445
False,0.9999116659,0.0000883537
False,0.9998485446,0.0001514315
False,0.9960932732,0.0039067422
False,0.9947224259,0.0052776001
False,0.9997184873,0.0002815275
False,0.9999049902,0.0000950037
False,0.999891758,0.0001082674
False,0.9999050498,0.000094969
False,0.9999103546,0.0000896442
False,0.9998927712,0.0001072313
False,0.9999050498,0.000094969
False,0.9999019504,0.0000980547
False,0.9998556972,0.0001442741
False,0.9998952746,0.0001047354
False,0.9998871684,0.0001128533
False,0.9997419715,0.000258005
False,0.9998722672,0.0001277101
False,0.9999009967,0.0000990075
False,0.9987573624,0.0012426201
False,0.9998935461,0.0001064525
False,0.9998987913,0.0001012189
False,0.9998393059,0.0001606806
False,0.997564435,0.0024355818
False,0.9998832345,0.0001167823
False,0.999004066,0.0009959119
False,0.9991953373,0.0008046753
False,0.9998775125,0.0001224625
False,0.9993060231,0.0006939642
False,0.9937132597,0.0062867231
False,0.9998481274,0.0001518661
False,0.9999042153,0.000095806
False,0.9998176098,0.0001823693
False,0.9999041557,0.00009587
False,0.9999026656,0.0000973359
False,0.9999024868,0.0000975214
False,0.9998241067,0.00017587
False,0.9915788174,0.0084211901
False,0.9970647097,0.002935288
False,0.9998252392,0.0001747825
False,0.9999041557,0.00009587
False,0.9999042153,0.000095806
False,0.9996651411,0.0003348416
False,0.9998774529,0.0001225456
False,0.9998879433,0.0001120381
False,0.9998790622,0.0001209271
False,0.9998424053,0.0001576201
False,0.9999082088,0.0000917765
False,0.9998316169,0.0001683648
False,0.9995204806,0.0004795217
False,0.9999014735,0.0000985142
False,0.9998723865,0.0001276315
False,0.9890699387,0.0109300828
False,0.999904871,0.0000951229
False,0.9998995066,0.0001005146
False,0.9998680949,0.000131927
False,0.9999066591,0.0000933425
False,0.9998786449,0.0001213542
False,0.9998903871,0.0001096074
False,0.9998272657,0.0001727402
False,0.9962357283,0.0037642622
False,0.9998236895,0.0001763191
False,0.9972414374,0.0027585598
False,0.9999063611,0.0000936213
False,0.9999047518,0.0000952432
False,0.999894321,0.0001057008
False,0.9997345209,0.0002654495
False,0.9998955131,0.00010449
False,0.9998834729,0.000116543
False,0.9994817972,0.0005182284
False,0.9998859167,0.0001140777
False,0.9945890903,0.0054108896
False,0.9995134473,0.0004865674
False,0.9999027252,0.000097258
False,0.9998725057,0.0001275135
False,0.9998930097,0.0001070084
False,0.9992271662,0.0007728277
False,0.9999026656,0.000097343
False,0.9999024272,0.0000975525
False,0.9995013475,0.0004986319
False,0.9996094108,0.0003905725
False,0.9999041557,0.000095819
False,0.9980102181,0.0019898061
False,0.9998319745,0.0001680487
False,0.9998780489,0.0001219255
False,0.9999119043,0.0000880672
False,0.9984682202,0.0015317627
False,0.9990635514,0.0009364431
False,0.9998865128,0.0001135101
False,0.9928610921,0.0071389009
False,0.997282505,0.002717481
False,0.9998910427,0.0001089479
False,0.9997679591,0.0002320166
False,0.9999062419,0.0000937303
False,0.9997802973,0.0002197198
False,0.9997959137,0.0002041075
False,0.9792208672,0.0207791179
False,0.9998979568,0.0001020713
False,0.9998930693,0.0001069185
False,0.999802351,0.0001976681
False,0.9999011159,0.0000988984
False,0.9998632669,0.000136707
False,0.9998979568,0.0001020575
False,0.9998986125,0.0001013916
False,0.9998778105,0.0001221778
False,0.9998901486,0.0001098665
False,0.999833405,0.0001665857
False,0.9998345375,0.0001654446
False,0.9989166856,0.0010833106
False,0.9998932481,0.0001067501
False,0.9997820258,0.0002179586
False,0.9998709559,0.0001290263
False,0.9999086261,0.0000913722
False,0.9999014735,0.0000985142
False,0.9998464584,0.0001535482
False,0.9999100566,0.0000899183
False,0.9998914003,0.0001085925
False,0.9998914003,0.0001085925
False,0.9998341203,0.0001659026
False,0.9999029636,0.000097019
False,0.9999064803,0.0000935103
False,0.9998873472,0.0001126274
False,0.9986408353,0.0013591656
False,0.9998376966,0.0001622835
False,0.9933463931,0.0066535957
False,0.999902308,0.0000976786
False,0.9815005064,0.0184995085
False,0.999891758,0.0001082714
False,0.9998980761,0.0001019443
False,0.9998198748,0.0001801507
False,0.9999080896,0.0000919331
False,0.9967831969,0.0032167793
False,0.9999043941,0.0000955782
False,0.9999106526,0.0000893413
False,0.9998341799,0.0001658036
False,0.9945746064,0.0054254127
False,0.999902904,0.0000970964
False,0.9997033477,0.000296627
True,0.438783437,0.5612165928
False,0.9998965859,0.0001034229
False,0.9998713136,0.0001286598
False,0.9999037385,0.0000962655
False,0.9998959899,0.0001040369
False,0.9998493791,0.0001506145
False,0.9998399019,0.0001601193
False,0.9997397065,0.0002603208
False,0.9999106526,0.000089368
False,0.999804616,0.0001953773
False,0.9997101426,0.0002898373
False,0.999900341,0.0000996309
False,0.9999033213,0.000096684
False,0.9998942018,0.0001057925
False,0.9999100566,0.0000899183
False,0.9930790663,0.0069209477
False,0.9996795654,0.000320457
False,0.9999008179,0.0000991545
False,0.9999014735,0.0000985142
False,0.998116672,0.0018833065
False,0.9998985529,0.0001014764
False,0.9997573495,0.0002426474
False,0.9998786449,0.0001213479
False,0.9951283336,0.0048716571
False,0.9998850226,0.0001149909
False,0.9998850226,0.0001149909
False,0.9998983145,0.0001016577
False,0.9998965263,0.00010346
False,0.9998372197,0.0001627981
False,0.9998652339,0.0001347627
False,0.9997252822,0.0002746928
False,0.9999061823,0.0000938453
False,0.9998851418,0.0001148618
False,0.9998415709,0.0001584094
False,0.9998732805,0.0001267437
False,0.9999139905,0.0000859869
False,0.9996897578,0.0003102624
False,0.9949817657,0.0050182301
False,0.9999063611,0.0000936213
False,0.9998883009,0.0001116793
False,0.9998938441,0.0001061603
False,0.9999036789,0.000096315
False,0.9998209476,0.0001790792
False,0.9979179502,0.0020820471
False,0.9999063611,0.0000936213
False,0.9999064803,0.0000935328
False,0.9998074174,0.0001926103
False,0.9999026656,0.0000973096
False,0.9444359541,0.0555640608
False,0.9999029636,0.000097019
False,0.9998989701,0.0001010425
False,0.9999062419,0.0000937303
False,0.9999062419,0.0000937303
False,0.9998841286,0.000115878
False,0.9999077916,0.0000922153
False,0.9975844622,0.0024155329
False,0.9999037385,0.0000962655
False,0.9999064803,0.0000934977
False,0.9999041557,0.00009587
False,0.9960660934,0.0039339093
False,0.9999025464,0.0000974396
False,0.9998503923,0.0001496365
False,0.9998797774,0.0001202194
False,0.9998272657,0.0001727164
False,0.9999001622,0.0000998276
False,0.9990502596,0.0009497438
False,0.9990502596,0.0009497438
False,0.9998831153,0.0001169144
False,0.9998753071,0.0001246643
False,0.999489665,0.0005103283
False,0.9997388124,0.0002611744
False,0.9998703003,0.0001297053
False,0.9998745322,0.0001254899
False,0.9999032021,0.0000967989
False,0.9999017715,0.0000982044
False,0.9998930097,0.0001069838
False,0.9999116659,0.0000883537
False,0.9999080896,0.0000918915
False,0.9998194575,0.0001805128
False,0.999586165,0.000413856
False,0.9999141693,0.0000858185
False,0.9999030232,0.0000969814
False,0.9998667836,0.0001332163
False,0.9992893338,0.0007106519
False,0.9985454679,0.0014545136
False,0.9998866916,0.0001133188
False,0.9997817874,0.0002182423
False,0.9993723035,0.000627703
False,0.9998209476,0.0001790362
False,0.9993758798,0.0006241237
False,0.9999014139,0.0000985736
False,0.9998881221,0.0001118708
False,0.9998928308,0.0001071434
False,0.9986506104,0.0013493922
False,0.9997589588,0.0002410224
False,0.9974343777,0.002565593
False,0.9998859763,0.0001139971
False,0.9998817444,0.0001182408
False,0.9999040365,0.000095979
False,0.9996320605,0.0003679422
False,0.9996320605,0.0003679422
False,0.9998959303,0.0001040561
False,0.9999055266,0.0000944881
False,0.9998149872,0.0001849966
False,0.9997716546,0.0002283223
False,0.9998853803,0.0001146216
False,0.9998834729,0.0001165232
False,0.9998775721,0.0001224238
False,0.9999069571,0.000093052
False,0.9999139905,0.0000859869
False,0.9998853803,0.0001146282
False,0.9998888373,0.0001111695
False,0.9998885393,0.0001114538
False,0.9999061227,0.0000938987
False,0.9999039769,0.0000960455
False,0.9962284565,0.0037715267
False,0.9999018312,0.0000981673
False,0.9999029636,0.000097019
False,0.9998812675,0.0001187544
False,0.9996985197,0.0003015015
False,0.9998940229,0.0001059958
False,0.9999038577,0.000096137
False,0.999853909,0.0001461113
False,0.9948381782,0.0051618139
False,0.9999042749,0.0000957002
False,0.9998253584,0.0001746487
False,0.9998247027,0.0001753172
False,0.9999134541,0.000086572
False,0.9998850226,0.0001149518
False,0.9999061227,0.0000939035
False,0.9998942018,0.0001057804
False,0.9998911619,0.0001088671
False,0.9999055266,0.0000944961
False,0.9998626113,0.0001373764
False,0.9998986125,0.0001014149
False,0.9996308684,0.0003691246
False,0.999820888,0.0001791008
False,0.9986079335,0.001392087
False,0.9998545051,0.0001454769
False,0.9975712895,0.0024287289
False,0.9999108911,0.0000891072
False,0.9996772408,0.0003227764
False,0.999833405,0.0001666103
False,0.9998874068,0.0001125742
False,0.9998563528,0.0001436182
False,0.9990592003,0.0009407991
False,0.9973760843,0.0026238943
False,0.999858439,0.0001415584
False,0.9999104142,0.0000895662
False,0.9999094009,0.0000906025
False,0.9975910187,0.0024090097
False,0.9998937249,0.000106294
False,0.9962548018,0.0037451913
False,0.9999006391,0.0000993897
False,0.9995316267,0.0004683775
False,0.9999033213,0.000096684
False,0.9999098778,0.0000901467
False,0.9997993112,0.0002006807
False,0.9998986125,0.0001014149
False,0.9999063015,0.0000936786
False,0.9998666644,0.0001333597
False,0.9998925328,0.0001074494
False,0.9998638034,0.0001362115
False,0.9943729043,0.0056271059
False,0.9999051094,0.000094913
False,0.9999012947,0.0000987022
False,0.9998965859,0.0001034312
False,0.9995364547,0.0004635694
False,0.9997674227,0.0002325943
False,0.9998986721,0.0001013018
False,0.9999076128,0.0000924
False,0.9998922348,0.0001077409
False,0.9999037385,0.0000962655
False,0.9999077916,0.0000922043
False,0.9998981953,0.0001017791
False,0.9998476505,0.0001523591
False,0.9999129772,0.0000870012
False,0.9957543015,0.0042456933
False,0.9998041391,0.0001958613
False,0.9997329116,0.000267064
False,0.9999037385,0.0000962655
False,0.9972034097,0.0027965624
False,0.9998282194,0.0001717518
False,0.9998728037,0.0001271724
False,0.9999016523,0.0000983754
False,0.9998728037,0.0001271929
False,0.9999141693,0.0000858185
False,0.9970619678,0.002938004
False,0.9997856617,0.0002143239
False,0.9999141693,0.0000858185
False,0.9998868108,0.0001131817
False,0.9998657107,0.0001342876
False,0.99923563,0.0007643868
False,0.9998928308,0.0001071394
False,0.9998183846,0.0001816161
False,0.9998987913,0.0001012002
False,0.9999038577,0.0000961252
False,0.9998981953,0.0001018059
False,0.9998959899,0.0001040116
False,0.9999014735,0.0000985484
False,0.9998630285,0.0001369766
False,0.999808073,0.0001919548
False,0.9999075532,0.000092444
False,0.9998918176,0.0001081751
False,0.9997905493,0.0002094284
False,0.9999096394,0.0000903599
False,0.9953557849,0.0046442081
False,0.9994827509,0.0005172776
False,0.999605298,0.0003946735
False,0.9995533228,0.000446673
False,0.999899447,0.0001005588
False,0.9999055862,0.000094409
False,0.9960417747,0.0039582131
False,0.9996910691,0.000308959
False,0.9998893738,0.0001106436
False,0.9999001622,0.0000998448
False,0.9999095798,0.0000904121
False,0.9998914003,0.000108596
False,0.9999037385,0.0000962655
False,0.9998978972,0.0001020935
False,0.9999067187,0.0000932707
False,0.9998756647,0.0001243247
False,0.9999116659,0.0000883537
False,0.9999039173,0.0000960534
False,0.999433279,0.0005666999
False,0.9989231825,0.0010767892
False,0.9997948408,0.000205152
False,0.9997058511,0.0002941772
False,0.9999126196,0.0000873831
False,0.9998969436,0.000103041
False,0.9998955131,0.0001044712
False,0.9998850226,0.0001149848
False,0.9999106526,0.000089368
False,0.9999058247,0.0000941818
False,0.9999126792,0.0000873314
False,0.9998126626,0.0001873664
False,0.9999044538,0.0000955261
False,0.999868691,0.0001313321
False,0.9999039769,0.0000960483
False,0.9999037385,0.0000962655
False,0.9997595549,0.0002404458
False,0.9998978972,0.0001020935
False,0.9997077584,0.0002922257
False,0.9959895611,0.004010424
False,0.99890697,0.0010930091
False,0.9999024272,0.0000975496
False,0.9999067187,0.0000932707
False,0.9998537898,0.0001461841
False,0.9999058247,0.0000941488
False,0.9997560978,0.0002438951
False,0.9999119043,0.0000880672
False,0.9994344711,0.000565548
False,0.9999141693,0.0000858185
False,0.9998130798,0.0001869256
False,0.9989148974,0.0010851271
False,0.9998759031,0.0001240838
False,0.9996452332,0.0003547499
False,0.9999117851,0.0000882356
False,0.9998034239,0.0001965465
False,0.9998899102,0.0001100929
False,0.999899447,0.0001005588
False,0.9998842478,0.0001157365
False,0.9998981953,0.0001017775
False,0.9998819828,0.0001180002
False,0.9998359084,0.0001640788
False,0.9996773601,0.0003226644
False,0.9996267557,0.0003732537
False,0.9998745918,0.0001254144
False,0.9998878241,0.000112191
False,0.9999117851,0.0000882356
False,0.9998153448,0.0001846793
False,0.99947685,0.000523121
False,0.9998805523,0.0001194258
False,0.9999141693,0.0000858185
False,0.9999116659,0.0000883537
False,0.999856472,0.0001435061
False,0.9999063611,0.0000936213
False,0.9998412132,0.0001588163
False,0.9997627139,0.0002372852
False,0.9997924566,0.0002075522
False,0.9999037385,0.0000962655
False,0.9999061227,0.0000938987
False,0.9998983145,0.0001016641
False,0.9999104142,0.0000895662
False,0.9998984933,0.000101533
False,0.9999108911,0.0000891072
False,0.9999061227,0.0000938987
False,0.9997913241,0.0002086596
False,0.999822557,0.000177443
False,0.9998850226,0.0001150027
False,0.9998574257,0.0001425856
False,0.999689877,0.000310141
False,0.9999023676,0.000097608
False,0.9999080896,0.0000918929
False,0.9997814894,0.0002185258
False,0.9999080896,0.0000918929
False,0.9999044538,0.0000955195
False,0.9998318553,0.0001681704
False,0.9992591143,0.0007408821
False,0.9999029636,0.000097019
False,0.9998836517,0.0001163723
False,0.9997711182,0.0002288946
False,0.9997711182,0.0002288946
False,0.9997711182,0.0002288946
False,0.9998984337,0.0001015904
False,0.9950793982,0.0049206205
False,0.9998953342,0.0001046688
False,0.9999037385,0.0000962655
False,0.9997242689,0.000275735
False,0.9999064803,0.0000935031
False,0.99990803,0.0000919449
False,0.9997194409,0.0002805717
False,0.9998108745,0.0001891373
False,0.9997814298,0.0002185713
False,0.9999068975,0.0000931109
False,0.9999094009,0.0000906025
False,0.999642849,0.0003571344
False,0.9995766282,0.000423367
False,0.9971532226,0.0028468005
False,0.9997524023,0.000247572
False,0.999743104,0.0002569041
False,0.9998959303,0.0001040478
False,0.999823451,0.0001765571
False,0.9999116659,0.0000883537
False,0.9998451471,0.0001548266
False,0.9997648597,0.0002351677
False,0.9957674742,0.0042325407
False,0.999907136,0.0000928344
False,0.9996575713,0.0003424543
False,0.9997965097,0.0002034934
False,0.9997535348,0.0002464949
False,0.9997563362,0.0002436581
False,0.999910593,0.0000893979
False,0.9999001622,0.0000998448
False,0.9999042749,0.0000957134
False,0.9999042749,0.0000957134
False,0.999774754,0.0002252655
False,0.9998808503,0.000119159
False,0.9998342991,0.0001657167
False,0.9998910427,0.0001089826
False,0.9999139905,0.0000859869
False,0.9998930693,0.0001069036
False,0.9986197352,0.0013802462
False,0.9998283982,0.0001715921
False,0.9998044372,0.0001955729
False,0.9998044372,0.0001955729
False,0.9997482896,0.0002516932
False,0.9997482896,0.0002516932
False,0.9997482896,0.0002516932
False,0.9996364117,0.0003636161
False,0.9998939037,0.0001061028
False,0.9998939037,0.0001061028
False,0.9997739792,0.0002260468
False,0.9998839498,0.0001160224
False,0.9999098778,0.0000901215
False,0.9999049902,0.0000950037
False,0.9999104142,0.0000895662
False,0.9997439384,0.0002560782
False,0.9999082088,0.000091815
False,0.9998748302,0.0001251827
False,0.9998887777,0.0001111994
False,0.9998149872,0.0001849947
False,0.9956578016,0.004342203
False,0.9999037385,0.0000962655
False,0.9998673201,0.0001327048
False,0.9971576333,0.0028423429
False,0.9999038577,0.0000961447
False,0.9999060035,0.0000939909
False,0.9998919368,0.0001080505
False,0.9997961521,0.0002038613
False,0.999900341,0.0000996309
False,0.9998713136,0.000128715
False,0.9998960495,0.0001039592
False,0.999900043,0.0000999748
False,0.9999116659,0.0000883537
False,0.9997492433,0.0002507437
False,0.9998527765,0.0001472409
False,0.9999086261,0.0000913559
False,0.9942682981,0.0057316865
False,0.999889493,0.0001105202
False,0.999658823,0.0003412065
False,0.9995137453,0.0004862567
False,0.880538702,0.1194612682
False,0.9998779893,0.0001220175
False,0.9995956421,0.0004043406
False,0.9999062419,0.0000937479
False,0.9998996258,0.0001003742
False,0.9995972514,0.0004027374
False,0.9998726845,0.0001273425
False,0.9999104738,0.0000895278
False,0.9999079108,0.000092063
False,0.9999116659,0.0000883537
False,0.9998704791,0.0001295244
False,0.9998841882,0.0001158347
False,0.9998939037,0.0001061028
False,0.99985075,0.0001492431
False,0.9998464584,0.000153563
False,0.9998347163,0.0001652654
False,0.9997843504,0.0002156748
False,0.9998912215,0.0001087817
False,0.9998247623,0.0001752664
False,0.9998921752,0.0001078384
False,0.9999055266,0.0000944994
False,0.999892652,0.0001073395
False,0.9997427464,0.0002572409
False,0.9998961687,0.0001038232
False,0.9998898506,0.0001101673
False,0.995459795,0.0045402073
False,0.9998992682,0.0001007133
False,0.9996507168,0.0003492534
False,0.9999012351,0.0000987778
False,0.9998832345,0.0001167912
False,0.9999021888,0.0000978301
False,0.9998195171,0.000180472
False,0.999773562,0.0002264444
False,0.9998431802,0.0001568172
False,0.9998160601,0.0001839245
False,0.9998136759,0.0001863384
False,0.9999095798,0.0000904124
False,0.9998964667,0.0001035193
False,0.9999080896,0.0000919331
False,0.9998835325,0.0001164925
False,0.999866426,0.0001335951
False,0.9999108911,0.0000891072
False,0.9999094009,0.0000906025
False,0.9999030232,0.0000969814
False,0.9998965859,0.0001034312
False,0.9999113679,0.000088625
False,0.9999125004,0.0000874981
False,0.9959246516,0.0040753554
False,0.9998906851,0.0001093077
False,0.9998328686,0.0001671268
False,0.9998269081,0.0001731186
False,0.9998021126,0.0001978892
False,0.9998190403,0.0001809849
False,0.999884069,0.0001159583
False,0.9998936057,0.0001063652
False,0.9998318553,0.0001681467
False,0.9999085069,0.0000915169
False,0.9998822212,0.0001177726
False,0.9999001026,0.0000998883
False,0.9996553063,0.0003446753
False,0.9998622537,0.0001377394
False,0.9997400641,0.0002599279
False,0.9996189475,0.0003810624
False,0.99990803,0.0000919573
False,0.9999055266,0.0000944534
False,0.9998964071,0.0001036095
False,0.9999063015,0.0000937061
False,0.9960503578,0.0039496385
False,0.9998220801,0.000177902
False,0.9998070002,0.0001930272
False,0.9998660684,0.0001339399
False,0.9998224974,0.0001774905
False,0.9998919964,0.0001079798
False,0.9999015331,0.000098492
False,0.9997795224,0.0002204868
False,0.9999141693,0.0000858185
False,0.9997138381,0.0002861695
False,0.999702096,0.0002979032
False,0.9998838305,0.0001161546
False,0.9999078512,0.000092167
False,0.9999024868,0.0000975341
False,0.9999044538,0.0000955195
False,0.9997394681,0.0002605245
False,0.9998948574,0.0001051308
False,0.9973545074,0.0026454993
False,0.9998343587,0.0001656406
False,0.9999123216,0.0000876665
False,0.9994397163,0.0005602828
False,0.9998886585,0.0001113144
False,0.8041659594,0.1958340555
False,0.9998877048,0.0001123192
False,0.9999133348,0.0000866473
False,0.9936857224,0.0063142679
False,0.9950643778,0.0049356413
False,0.9999093413,0.0000906585
False,0.9998577237,0.0001422928
False,0.9994878769,0.0005121122
False,0.9998227358,0.0001772576
False,0.9804299474,0.0195700377
False,0.9998174906,0.0001824956
False,0.9989596605,0.0010403527
False,0.9998319745,0.0001680487
False,0.9999038577,0.0000961252
False,0.9999037385,0.0000962402
False,0.9998901486,0.0001098427
False,0.9998901486,0.0001098427
False,0.999899447,0.0001005425
False,0.9998295307,0.0001704572
False,0.999625206,0.0003748119
False,0.9998528361,0.0001471798
False,0.9996045232,0.000395474
False,0.9998962283,0.0001037595
False,0.9970353246,0.0029646731
False,0.9956956506,0.004304362
False,0.9999047518,0.0000952419
False,0.9999057651,0.00009426
False,0.999899745,0.0001002458
False,0.9999087453,0.0000912544
False,0.9999019504,0.0000980547
False,0.9998701811,0.0001298051
False,0.9989498258,0.0010501978
False,0.9992248416,0.0007751794
False,0.9998949766,0.0001050253
False,0.9997247458,0.000275229
False,0.9967794418,0.0032205677
False,0.9998925328,0.0001074498
False,0.9999074936,0.0000925349
False,0.8041353226,0.1958646476
False,0.9997252822,0.0002747402
False,0.9999094009,0.0000906025
False,0.99225986,0.007740153
False,0.9998613596,0.0001386618
False,0.9998899102,0.0001101047
False,0.9997147918,0.0002852223
False,0.9999089241,0.000091086
False,0.9998888969,0.000111088
False,0.9999118447,0.0000881822
False,0.9998324513,0.0001675657
False,0.9998293519,0.0001706655
False,0.9995501041,0.0004499008
False,0.9997677803,0.0002322471
False,0.9997161031,0.0002839044
False,0.9998568296,0.0001431801
False,0.9998574853,0.000142535
False,0.9998117089,0.0001882944
False,0.9999030828,0.000096901
False,0.690735817,0.3092642128
False,0.999746263,0.0002537628
False,0.9999139905,0.0000859869
False,0.9998984933,0.000101533
False,0.9997614622,0.0002385578
False,0.9999051094,0.0000948908
False,0.9997278452,0.0002721428
False,0.9981361032,0.0018639005
False,0.9999037385,0.0000962655
False,0.9996069074,0.0003931072
False,0.9966617823,0.0033382259
False,0.9996896982,0.0003103019
False,0.9998965859,0.0001034425
False,0.990891695,0.0091083143
False,0.9635136724,0.0364863388
False,0.9998995066,0.0001005003
False,0.9999037385,0.0000962655
False,0.9993581772,0.000641836
False,0.9999025464,0.000097478
False,0.9999040961,0.000095921
False,0.9999116659,0.0000883537
False,0.9999020696,0.0000979451
False,0.9999021888,0.0000978337
False,0.9347244501,0.0652755499
False,0.9999094009,0.0000906025
False,0.9999068975,0.0000931307
False,0.9998931289,0.0001068889
False,0.999691844,0.0003081375
False,0.9999134541,0.0000865602
False,0.9998729825,0.0001270076
False,0.9998964071,0.0001035873
False,0.9928362966,0.0071637202
False,0.9995334744,0.0004665334
False,0.9997097254,0.0002902817
False,0.9999002814,0.0000997306
False,0.9997336864,0.0002663092
False,0.9999091029,0.0000908784
False,0.9998986125,0.0001014094
False,0.9999054074,0.0000945877
False,0.9998168945,0.0001831014
False,0.9999116659,0.0000883537
False,0.9998727441,0.000127262
False,0.9930042624,0.0069957376
False,0.9998399615,0.0001600664
False,0.9999044538,0.000095565
False,0.9998962879,0.0001037401
False,0.9994567037,0.0005432809
False,0.9980885983,0.0019113738
False,0.9997462034,0.0002537735
False,0.9998757839,0.0001241994
False,0.9998989105,0.0001010872
False,0.9999102354,0.0000897468
False,0.9994139671,0.0005860315
False,0.9974855781,0.0025144268
False,0.9997424483,0.0002575752
False,0.9999030232,0.0000969963
False,0.9999038577,0.000096133
False,0.9998771548,0.0001228398
False,0.9999046922,0.0000952949
